ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,10.0,0.0,16.0,1.9e-05,0.0,0.0,0.0,0.0,1.68695,1.9e-05,0.07885,1.9e-05,39374.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,188.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.687002,5.2e-05,0.078902,5.2e-05,39374.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,189.0,1.0,191.0,10.0,0.0,24.0,0.078914,0.0,0.0,0.0,0.0,1.765916,0.078914,0.157816,0.078914,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,10.0,0.0,16.0,5.2e-05,0.0,0.0,0.0,0.0,1.765968,5.2e-05,0.157868,5.2e-05,39374.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.766879,0.000911,0.158779,0.000911,39374.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.76848,0.001601,0.0,0.0,39386.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,190.0,192.0,0.0,10.0,0.0,16.0,0.077756,0.0,0.0,0.0,0.0,1.844635,0.076155,0.236535,0.077756,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,190.0,192.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.844663,2.8e-05,0.236563,2.8e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,11.0,0.0,18.0,0.078677,0.0,0.0,0.0,0.0,1.847157,0.002494,0.078677,0.078677,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,11.0,0.0,16.0,2.9e-05,0.0,0.0,0.0,0.0,1.847186,2.9e-05,0.078706,2.9e-05,39386.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,188.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.847229,4.3e-05,0.078749,4.3e-05,39386.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,189.0,1.0,191.0,11.0,0.0,24.0,0.079561,0.0,0.0,0.0,0.0,1.92679,0.079561,0.15831,0.079561,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,11.0,0.0,16.0,3.8e-05,0.0,0.0,0.0,0.0,1.926828,3.8e-05,0.158348,3.8e-05,39386.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.927784,0.000956,0.159304,0.000956,39386.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.929404,0.00162,0.0,0.0,39388.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,190.0,192.0,0.0,11.0,0.0,16.0,0.078499,0.0,0.0,0.0,0.0,2.006283,0.076879,0.237803,0.078499,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,190.0,192.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.006366,8.3e-05,0.237886,8.3e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,12.0,0.0,18.0,0.078574,0.0,0.0,0.0,0.0,2.007978,0.001612,0.078574,0.078574,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,12.0,0.0,16.0,5e-05,0.0,0.0,0.0,0.0,2.008028,5e-05,0.078624,5e-05,39388.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,189.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.008079,5.1e-05,0.078675,5.1e-05,39388.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,190.0,1.0,191.0,12.0,0.0,24.0,0.079736,0.0,0.0,0.0,0.0,2.087815,0.079736,0.158411,0.079736,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,190.0,0.0,12.0,0.0,16.0,2.2e-05,0.0,0.0,0.0,0.0,2.087837,2.2e-05,0.158433,2.2e-05,39388.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,190.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.088268,0.000431,0.158864,0.000431,39388.0,asreproasting
